Race_ID,Odds,BSP,Distance_All,Finish_All,Races_All,Odds_Recent,Odds_380,Time_380,Dist_By,y_real,y_pred,y_prob,Position,Finished
846,4.5,5.91,379.0,5.15,33,7.33,7.33,24.76,-9.75,0,0,0.14970739224194943,4,5
180,5.0,6.0,380.0,3.7,28,4.79,4.79,24.42,-2.86,0,0,0.14972734905131008,4,4
1947,4.0,6.6,380.0,3.31,32,5.0,4.93,24.27,-5.46,1,0,0.14973892312055398,4,1
854,5.0,5.26,383.33,2.86,60,5.11,5.11,24.04,-3.14,0,0,0.14986383118761318,4,3
1744,5.0,8.4,453.47,3.47,57,5.75,3.5,24.16,-2.0,0,0,0.14989254611395839,4,3
518,5.0,7.6,366.35,2.95,17,3.68,3.68,24.42,-2.57,0,0,0.15002811474982441,4,2
1819,5.0,5.3,381.61,3.65,124,4.46,4.46,24.49,-4.0,0,0,0.15003978140076324,4,4
1072,4.5,5.28,368.87,4.61,90,5.14,5.14,24.13,-4.43,0,0,0.15007488158403023,4,3
464,4.0,5.6,391.16,3.67,172,3.89,3.89,24.32,-2.57,0,0,0.15008554245789857,4,4
760,4.0,4.5,425.81,3.38,27,4.82,3.71,23.88,-1.14,0,0,0.15009600297837608,4,5
882,6.0,5.92,430.97,3.74,38,5.5,4.64,24.08,-3.75,0,0,0.15016452067312275,4,2
1855,4.0,5.92,435.85,3.76,106,4.68,4.68,24.18,-1.18,0,0,0.15021982214153376,4,3
1006,5.0,6.32,426.76,3.54,21,5.25,5.25,24.53,-4.71,0,0,0.1503098725332396,4,5
432,5.5,6.6,380.78,3.78,18,9.36,9.36,24.54,-4.14,0,0,0.15038526238296065,4,6
1069,9.0,15.87,420.29,2.96,42,5.36,5.36,24.19,-4.54,0,0,0.1504536008407533,4,6
1169,6.0,8.6,377.83,3.56,36,5.39,5.39,24.19,-1.71,1,0,0.15047485663013324,4,1
281,5.5,6.57,441.43,3.62,112,5.64,4.86,24.68,-4.46,0,0,0.15049957139665135,4,5
997,5.0,8.6,445.45,4.18,22,4.96,4.64,21.03,-11.0,0,0,0.1505225142110415,4,5
1437,6.0,6.6,409.28,3.3,65,6.17,5.86,24.24,-4.04,1,0,0.1505230727719197,4,1
1258,4.5,8.58,378.0,2.52,53,3.68,3.68,23.92,-0.29,0,0,0.15058337624978224,4,6
1146,4.0,6.3,401.67,4.76,12,5.38,5.39,24.8,-6.43,0,0,0.15058660771280777,4,3
407,5.0,6.6,412.66,3.61,139,6.79,6.79,24.16,-5.57,0,0,0.15060087390418583,4,5
1134,6.0,9.69,380.0,5.28,25,4.96,5.04,24.93,-8.14,1,0,0.1506098892627697,4,1
757,4.5,6.8,409.55,4.1,154,4.38,4.86,24.37,-2.54,1,0,0.15062668944185925,4,1
1823,5.0,6.07,381.05,3.31,19,3.3,3.39,24.31,-2.75,0,0,0.15067887304737568,4,6
1677,4.5,5.72,404.62,3.75,39,4.1,4.17,24.3,-2.46,0,0,0.1506960306853112,4,2
186,4.5,6.09,390.03,3.4,31,5.5,5.5,24.39,-7.86,0,0,0.15071872578672493,4,4
1880,4.0,6.2,387.8,4.5,15,5.18,5.18,24.64,-5.96,0,0,0.1507225307798264,4,5
1154,5.0,6.56,380.0,2.86,9,6.25,6.25,24.48,-4.17,0,0,0.15076007488095466,4,2
856,5.0,6.25,379.51,3.36,102,5.04,5.04,24.56,-3.86,1,0,0.15079827415950528,4,1
531,4.0,5.41,364.44,4.05,9,3.81,3.81,24.77,-4.69,0,0,0.15083850415806116,4,6
1735,4.5,5.8,380.0,4.2,19,5.75,5.5,24.71,-6.07,0,0,0.15086031500728297,4,6
1103,4.5,5.2,380.0,4.38,10,5.5,5.5,24.5,-4.5,0,0,0.1508823467786808,4,4
1194,5.5,8.2,399.56,3.32,136,8.21,8.21,24.0,-3.0,0,0,0.15089081909957053,4,6
1467,7.0,9.2,387.5,4.25,18,4.95,4.75,20.94,-9.89,0,0,0.15090559861207425,4,6
1501,7.0,12.99,423.38,2.9,39,5.25,5.25,24.08,-3.19,0,0,0.1509834397234534,4,3
1655,6.0,8.66,399.73,3.81,120,4.57,4.57,24.41,-4.71,0,0,0.15100259774355643,4,2
969,5.5,5.63,384.43,4.28,61,4.79,4.79,24.36,-3.0,0,0,0.15101835497841276,4,3
5,5.0,6.0,498.62,3.44,89,7.58,5.93,24.35,-3.43,0,0,0.151025723865957,4,2
678,4.5,6.0,440.0,3.63,64,3.75,3.96,24.23,-3.86,0,0,0.15115507696199548,4,6
1774,5.0,6.04,382.04,3.59,71,4.86,4.86,24.49,-3.86,0,0,0.151171068456408,4,4
654,11.0,15.92,382.71,3.72,288,4.45,4.11,24.6,-4.04,0,0,0.15122988299079093,4,5
1492,5.5,6.67,381.25,3.71,160,5.07,5.07,24.37,-2.75,0,0,0.15131961355799606,4,5
594,6.0,7.88,403.37,3.8,35,5.5,5.71,20.66,-11.0,0,0,0.151347665264521,4,4
529,4.5,5.9,386.75,3.68,44,5.46,5.46,24.19,-2.86,0,0,0.15136066813003504,4,3
97,5.0,5.7,393.52,2.81,23,4.25,4.25,24.0,0.43,0,0,0.15142967609946148,4,2
571,6.0,8.8,380.0,3.31,30,4.71,4.61,20.55,-8.68,0,0,0.1514451184670406,4,5
1872,4.0,5.0,374.56,4.06,9,5.0,5.0,24.19,-0.25,0,0,0.15146596300852733,4,3
514,4.5,5.83,390.61,4.02,28,4.54,4.54,24.61,-6.29,0,0,0.15147113009178,4,6
59,5.5,5.45,371.29,3.21,31,5.68,5.68,24.21,-5.57,0,0,0.15150682213038033,4,6
39,5.5,5.5,462.0,3.56,47,9.08,8.29,24.4,-4.0,0,0,0.1515397287655715,4,5
1948,4.5,5.8,422.66,3.42,29,4.79,4.21,23.93,-2.57,0,0,0.15155797853505867,4,4
149,4.5,5.73,398.07,3.03,105,4.5,4.5,23.95,-1.0,0,0,0.15158214117022256,4,5
239,8.0,7.6,445.45,4.16,44,10.6,10.29,24.86,-5.71,0,0,0.15161947758169178,4,3
1861,7.0,9.6,395.0,4.86,17,6.8,6.29,24.5,-7.29,1,0,0.15173939442887152,4,1
227,5.0,8.0,430.5,2.8,30,4.46,4.39,20.66,-10.68,0,0,0.1517597584212827,4,6
738,6.0,9.73,408.2,3.65,161,4.71,4.71,24.31,-4.43,0,0,0.1518125809683446,4,4
350,5.0,6.06,383.67,3.64,24,5.5,5.5,24.39,-4.86,0,0,0.15183044896837866,4,4
27,6.0,9.51,380.0,6.38,11,4.33,4.33,20.8,-15.67,0,0,0.1518621188690445,4,6
516,7.0,14.36,396.67,5.56,6,3.75,3.75,25.02,-12.5,0,0,0.15188398042425194,4,6
1552,4.5,6.0,379.52,3.36,104,5.75,5.75,24.49,-3.54,0,0,0.15188906740035757,4,2
1262,4.0,6.8,396.07,3.4,56,4.83,4.71,24.37,-5.29,0,0,0.15191132702488772,4,4
184,5.0,5.62,380.0,3.57,124,5.29,5.29,24.42,-4.0,0,0,0.15201486752167978,4,3
1889,5.0,7.6,401.9,2.84,63,3.89,3.89,24.25,-3.71,0,0,0.15203091151669323,4,4
325,5.0,6.6,387.61,3.98,18,4.71,4.71,24.08,-3.43,1,0,0.15206562633793283,4,1
1375,5.5,7.0,394.07,3.88,135,3.55,4.11,24.77,-3.61,0,0,0.15212361022961077,4,6
6,4.5,5.41,478.48,3.67,80,8.67,7.29,24.61,-3.71,0,0,0.1521942511060692,4,5
1331,5.0,4.53,380.0,4.69,10,6.0,6.0,24.14,-4.6,1,0,0.15220579531473336,4,1
1035,4.5,6.2,410.77,3.72,26,5.0,5.0,24.16,-3.43,0,0,0.15221108353695934,4,2
1984,5.0,5.96,402.09,3.34,67,6.08,6.07,24.17,-3.71,0,0,0.15223756902272081,4,2
908,6.0,11.5,444.79,4.32,28,6.25,3.0,24.96,-6.0,0,0,0.15225244960105255,4,6
1745,11.0,13.46,505.84,3.75,49,10.75,17.0,0.0,-50.0,0,0,0.1522570299118797,4,5
1463,4.5,5.6,382.86,3.82,35,4.64,4.64,24.72,-7.43,0,0,0.15227289324308052,4,6
53,5.0,6.07,383.06,3.68,94,5.25,5.36,24.23,-4.39,0,0,0.15235594038555303,4,3
539,7.0,8.57,380.0,3.33,128,4.14,4.14,24.24,-1.93,1,0,0.1524723010453489,4,1
427,5.5,7.2,399.33,4.69,9,4.83,5.25,24.41,-6.0,1,0,0.15247330032205028,4,1
1919,4.0,6.98,420.59,3.38,101,5.86,6.14,23.99,-2.11,0,0,0.15252836878673612,4,2
1701,6.0,8.15,380.0,3.43,16,5.08,4.82,20.61,-7.61,1,0,0.1526186682094094,4,1
806,3.5,4.1,369.41,4.6,17,4.17,4.75,24.31,-4.5,0,0,0.152773400724898,4,3
1082,5.0,5.98,404.21,2.84,57,4.92,4.64,24.15,-5.21,0,0,0.15280864690197102,4,2
246,5.5,6.6,420.35,3.13,86,7.03,3.24,23.71,0.0,0,0,0.15284204468538767,4,4
674,6.0,11.06,376.04,3.17,130,6.64,6.64,24.02,-2.54,0,0,0.15284532157418718,4,5
266,5.0,5.4,404.21,3.78,42,5.75,4.79,24.13,-4.86,0,0,0.15285145889585605,4,5
1581,6.0,9.41,404.95,3.44,109,4.57,4.54,24.22,-0.93,0,0,0.1529274837068462,4,2
62,7.0,10.53,380.0,3.17,122,4.96,5.25,20.57,-9.46,0,0,0.15296919509304335,4,2
438,4.0,5.23,389.42,3.51,33,5.42,5.36,24.41,-7.0,0,0,0.15297236891601737,4,6
1682,5.5,6.8,402.31,3.59,121,7.0,7.0,24.46,-4.86,0,0,0.15301878977747324,4,6
1507,4.0,5.9,380.0,4.96,7,4.0,4.0,24.81,-4.5,1,0,0.153028857391313,4,1
110,4.0,5.3,390.8,3.93,15,4.93,4.93,24.39,-2.79,0,0,0.15312744924264893,4,4
159,5.0,6.14,405.0,4.05,20,7.3,7.26,24.54,-6.57,0,0,0.15320840950191006,4,5
1475,5.0,6.82,494.61,4.71,59,6.0,6.14,24.51,-5.25,0,0,0.15323700639588117,4,4
182,6.0,9.2,555.61,3.4,127,5.32,7.25,24.55,-3.5,0,0,0.15324593019429686,4,4
1770,4.5,5.9,411.61,3.77,31,4.75,5.46,24.25,-2.61,0,0,0.1533107956938517,4,3
1138,4.5,5.91,383.71,3.31,210,5.62,5.29,20.55,-10.0,0,0,0.15331589014296296,4,2
636,9.0,14.15,432.95,2.9,60,5.75,5.32,24.2,-4.96,0,0,0.15332416226181764,4,4
492,4.0,5.9,404.75,4.77,12,4.87,6.25,24.54,-4.5,0,0,0.1533254541899044,4,3
562,5.0,5.9,415.67,5.06,18,4.96,5.54,24.72,-4.86,0,0,0.15334548266499876,4,3
206,4.5,6.09,399.72,2.83,43,4.96,4.89,24.15,-1.64,0,0,0.1533696731953788,4,4
1792,4.0,6.04,389.52,3.73,21,5.38,5.32,20.86,-9.86,0,0,0.1534075007691367,4,6
1497,5.0,5.9,381.57,3.85,28,6.0,6.0,24.4,-6.0,0,0,0.15345221132436515,4,3
468,4.0,5.27,473.18,3.39,44,4.79,4.93,24.05,-1.14,0,0,0.15349367018944998,4,3
541,5.5,6.21,414.25,3.53,146,5.14,5.14,24.34,-3.14,1,0,0.15351706297659612,4,1
1560,13.0,15.0,432.38,4.3,64,4.69,4.89,24.35,-5.86,1,0,0.1535574775952747,4,1
1038,5.0,5.6,374.48,3.34,348,4.93,4.93,24.48,-4.29,0,0,0.1535767822111528,4,4
1407,7.0,8.02,393.91,4.25,92,8.0,8.0,24.7,-6.57,0,0,0.15364929669161853,4,3
602,4.5,5.3,386.15,3.73,52,5.96,5.96,24.67,-6.29,0,0,0.15365681236026274,4,2
1717,7.0,8.23,380.0,3.71,140,6.86,6.86,24.52,-2.18,1,0,0.1536663141073621,4,1
1767,4.5,5.39,380.0,2.6,15,4.21,4.21,23.89,-1.14,0,0,0.1536679859420573,4,6
1349,6.0,9.6,424.56,3.6,79,4.92,6.36,21.15,-11.57,1,0,0.15370061008183789,4,1
721,4.0,5.8,380.0,3.84,16,5.07,5.07,24.47,-3.86,0,0,0.15376256312914466,4,5
1104,5.5,6.0,386.77,4.29,13,4.38,5.0,24.48,-3.0,0,0,0.1537638534821671,4,2
820,5.0,5.8,386.15,4.01,26,4.7,4.93,24.6,-4.68,0,0,0.15378552935313639,4,6
838,6.0,5.7,388.7,4.09,20,4.42,4.43,20.93,-10.43,0,0,0.153833595245259,4,4
238,6.0,8.8,418.1,4.09,21,4.75,4.75,24.45,-7.29,1,0,0.1538649780223241,4,1
1406,4.0,6.54,377.04,3.66,216,5.86,5.86,24.47,-3.29,0,0,0.15388722983204675,4,6
565,4.5,5.7,406.47,3.58,102,5.21,5.21,24.36,-4.14,0,0,0.15390057065277232,4,6
309,5.0,7.07,384.76,3.57,21,4.93,4.93,24.33,-3.14,0,0,0.1539398711146972,4,4
1685,7.0,13.0,360.01,3.49,67,4.83,4.86,20.6,-10.96,0,0,0.15433211873321193,4,5
1117,4.5,5.97,380.0,3.14,206,5.93,5.93,24.34,-3.71,0,0,0.15442399671972656,4,3
1732,7.0,9.4,355.0,3.07,18,6.2,6.2,24.44,-4.8,0,0,0.15448778152035023,4,3
1598,5.5,5.9,383.77,3.79,53,7.43,7.43,24.53,-5.57,0,0,0.15455018257216133,4,4
925,5.0,5.4,377.48,3.51,66,7.64,7.64,24.12,-3.86,0,0,0.1545513801427668,4,4
388,6.0,7.0,376.85,4.14,27,4.93,4.93,24.4,-4.32,1,0,0.15463878031390274,4,1
1602,4.5,5.31,396.92,3.78,79,6.5,6.5,24.4,-3.71,0,0,0.15468029202131547,4,4
533,4.5,6.8,396.17,3.5,46,6.29,6.29,24.27,-6.07,0,0,0.15479817970018137,4,3
743,5.0,6.2,416.75,3.96,16,4.81,5.08,23.91,-0.67,0,0,0.15480622769298058,4,6
131,5.0,5.95,360.52,3.57,104,4.5,4.5,24.18,-3.46,0,0,0.15484366876980146,4,2
1530,13.0,19.0,381.18,3.31,136,5.25,5.14,24.06,-1.96,1,0,0.1548576491380389,4,1
1561,9.0,10.0,380.05,3.64,60,13.8,8.86,23.93,-2.04,0,0,0.15491337984250517,4,4
1697,5.0,5.54,466.36,3.81,59,4.36,5.21,24.66,-6.0,0,0,0.15493663552827208,4,4
534,4.5,5.44,368.0,4.33,25,6.86,6.86,24.5,-7.57,0,0,0.15505188995092894,4,4
1174,5.0,6.6,409.07,3.15,225,5.93,5.93,24.09,-4.43,0,0,0.15508441475972265,4,5
1554,6.0,9.0,398.23,3.69,79,7.25,6.79,20.8,-8.46,1,0,0.15516761746131627,4,1
436,5.0,8.0,406.0,3.55,160,9.0,9.0,24.73,-4.64,0,0,0.1551993855157015,4,2
112,5.0,6.0,424.8,3.45,50,5.61,5.61,24.18,-1.75,1,0,0.1552300883001091,4,1
1528,7.0,8.02,440.22,3.72,146,5.43,5.21,24.25,-3.57,0,0,0.15531975084062033,4,4
988,5.0,5.5,380.0,3.41,18,3.75,3.75,24.15,-4.71,0,0,0.15536249630426194,4,6
1747,6.0,6.91,391.06,4.28,33,5.21,3.43,23.81,0.29,0,0,0.15537392254339435,4,5
1066,6.0,8.2,408.69,3.77,49,4.92,4.04,23.87,-3.11,1,0,0.15537828446512875,4,1
1591,4.0,5.3,425.17,3.33,101,5.5,5.5,24.53,-3.04,0,0,0.15546138176005297,4,4
672,5.0,6.26,420.45,2.96,31,4.58,6.21,23.84,-2.86,0,0,0.15556872705381286,4,2
68,5.5,6.4,379.24,3.43,148,6.07,6.07,24.29,-6.0,0,0,0.15557605292431342,4,2
1958,5.5,7.8,342.27,3.89,33,5.0,5.43,20.73,-10.32,0,0,0.15558267941468729,4,5
1101,5.0,6.6,381.27,3.69,158,5.07,5.07,24.34,-1.89,0,0,0.15570491597903563,4,5
723,5.5,8.92,380.41,3.17,126,5.11,5.11,24.21,-3.71,0,0,0.15585500586142462,4,4
728,5.0,5.0,386.67,3.21,12,6.29,6.29,24.37,-3.71,0,0,0.15588214529902633,4,6
1777,4.0,5.36,378.83,3.5,54,4.75,4.79,24.11,-4.18,0,0,0.15597422506381645,4,6
1409,4.5,7.8,398.46,3.6,26,5.62,4.79,24.13,-3.0,0,0,0.15607072402748282,4,6
1587,5.0,6.6,378.12,3.72,128,6.5,6.5,24.42,-3.71,0,0,0.1561726201142546,4,4
1797,5.0,6.0,407.26,3.69,105,5.29,4.18,24.46,-3.71,0,0,0.15623660799011532,4,5
1245,5.0,5.5,397.38,3.83,39,5.14,5.14,24.02,-3.57,0,0,0.15628843736141662,4,3
1596,4.5,7.08,509.5,3.87,119,5.04,5.18,24.64,-5.75,0,0,0.1562958241244516,4,5
1906,4.5,6.8,380.0,3.45,47,6.29,6.29,24.45,-3.79,1,0,0.15630671532324777,4,1
1555,4.0,5.43,408.18,3.94,76,7.71,7.71,24.04,-0.96,0,0,0.1563827756498707,4,3
301,6.0,8.8,421.29,3.5,124,5.88,5.5,20.92,-11.0,0,0,0.15640173387345055,4,6
720,4.0,5.77,389.41,4.01,17,5.67,5.64,24.34,-3.14,0,0,0.15645070913119563,4,5
1622,4.5,5.94,386.53,3.2,34,6.17,5.86,24.54,-8.11,0,0,0.15645901389850128,4,4
408,4.5,8.0,383.19,3.73,42,7.17,7.29,24.03,-4.0,0,0,0.15667715087138523,4,5
1182,5.5,8.0,414.0,4.0,11,4.75,4.75,24.26,-4.0,1,0,0.15674118407576812,4,1
611,3.5,5.84,380.9,3.22,67,4.08,3.93,20.62,-9.75,0,0,0.15675278638747447,4,2
99,6.0,5.43,384.91,4.42,55,7.83,7.57,24.59,-8.0,0,0,0.1567809987568093,4,6
1429,6.0,9.0,396.0,5.78,20,13.33,8.11,21.36,-14.71,0,0,0.1568569574293221,4,5
1308,6.0,7.0,383.39,3.19,118,4.93,4.93,24.04,-2.29,0,0,0.15687761997462263,4,2
1002,6.0,6.02,441.69,3.8,83,5.57,6.07,24.23,-3.04,0,0,0.15692022675946965,4,5
